chrom	locus	3D_x	3D_y	3D_z
15	YNL269W	60.400	32.494	120.085
15	YNL268W	60.400	32.494	120.085
15	YNL267W	60.400	32.494	120.085
15	YNL266W	60.400	32.494	120.085
15	YNL262W	60.400	32.494	120.085
15	YNL261W	60.400	32.494	120.085
15	YNL256W	60.400	32.494	120.085
15	YNL253W	60.400	32.494	120.085
15	YNL250W	60.400	32.494	120.085
15	YNL247W	60.400	32.494	120.085
15	YNL246W	60.400	32.494	120.085
15	YNL243W	60.400	32.494	120.085
15	YNL242W	60.400	32.494	120.085
15	YNL239W	60.400	32.494	120.085
15	YNL238W	60.400	32.494	120.085
15	YNL237W	60.400	32.494	120.085
15	YNL236W	60.400	32.494	120.085
15	YNL234W	60.400	32.494	120.085
15	YNL233W	60.400	32.494	120.085
15	YNL232W	60.400	32.494	120.085
15	YNL228W	60.400	32.494	120.085
15	YNL226W	60.400	32.494	120.085
15	YNL223W	60.400	32.494	120.085
15	YNL222W	60.400	32.494	120.085
15	YNL220W	60.400	32.494	120.085
15	YNL218W	60.400	32.494	120.085
15	YNL217W	60.400	32.494	120.085
15	YNL216W	60.400	32.494	120.085
15	YNL215W	60.400	32.494	120.085
15	YNL214W	60.400	32.494	120.085
15	YNL212W	60.400	32.494	120.085
15	YNL210W	60.400	32.494	120.085
15	YNL209W	60.400	32.494	120.085
15	YNL208W	60.400	32.494	120.085
15	YNL207W	60.400	32.494	120.085
15	YNL202W	60.400	32.494	120.085
15	YNL193W	60.400	32.494	120.085
15	YNL192W	60.400	32.494	120.085
15	YNL191W	60.400	32.494	120.085
15	YNL190W	60.400	32.494	120.085
15	YNL189W	60.400	32.494	120.085
15	YNL188W	60.400	32.494	120.085
15	YNL187W	60.400	32.494	120.085
15	YNL186W	60.400	32.494	120.085
15	YNL181W	60.400	32.494	120.085
15	YNL178W	60.400	32.494	120.085
15	YNL174W	60.400	32.494	120.085
15	YNL172W	60.400	32.494	120.085
15	YNL170W	60.400	32.494	120.085
15	YNL165W	60.400	32.494	120.085
15	YNL162W-A	60.400	32.494	120.085
15	YNL162W	60.400	32.494	120.085
15	YNL161W	60.400	32.494	120.085
15	YNL160W	60.400	32.494	120.085
15	YNL158W	60.400	32.494	120.085
15	YNL157W	60.400	32.494	120.085
15	YNL155W	60.400	32.494	120.085
15	YNL152W	60.400	32.494	120.085
15	YNL150W	60.400	32.494	120.085
15	YNL147W	60.400	32.494	120.085
15	YNL146W	60.400	32.494	120.085
15	YNL145W	60.400	32.494	120.085
15	YNL144W-A	60.400	32.494	120.085
15	YNL142W	60.400	32.494	120.085
15	YNL141W	60.400	32.494	120.085
15	YNL138W-A	60.400	32.494	120.085
15	YNL138W	60.400	32.494	120.085
15	YNL136W	60.400	32.494	120.085
15	tF(GAA)N	60.400	32.494	120.085
15	YNL132W	60.400	32.494	120.085
15	YNL131W	60.400	32.494	120.085
15	YNL129W	60.400	32.494	120.085
15	YNL128W	60.400	32.494	120.085
15	YNL127W	60.400	32.494	120.085
15	YNL126W	60.400	32.494	120.085
15	YNL124W	60.400	32.494	120.085
15	YNL123W	60.400	32.494	120.085
15	YNL119W	60.400	32.494	120.085
15	YNL117W	60.400	32.494	120.085
15	YNL116W	60.400	32.494	120.085
15	YNL113W	60.400	32.494	120.085
15	YNL112W	60.400	32.494	120.085
15	YNL109W	60.400	32.494	120.085
15	YNL107W	60.400	32.494	120.085
15	YNL105W	60.400	32.494	120.085
15	YNL103W-A	60.400	32.494	120.085
15	YNL103W	60.400	32.494	120.085
15	YNL102W	60.400	32.494	120.085
15	YNL101W	60.400	32.494	120.085
15	YNL100W	60.400	32.494	120.085
15	YNL097W-A	60.400	32.494	120.085
15	tL(CAA)N	60.400	32.494	120.085
15	YNL094W	60.400	32.494	120.085
15	YNL093W	60.400	32.494	120.085
15	YNL092W	60.400	32.494	120.085
15	YNL091W	60.400	32.494	120.085
15	YNL090W	60.400	32.494	120.085
15	YNL088W	60.400	32.494	120.085
15	YNL087W	60.400	32.494	120.085
15	YNL086W	60.400	32.494	120.085
15	YNL085W	60.400	32.494	120.085
15	YNL083W	60.400	32.494	120.085
15	YNL082W	60.400	32.494	120.085
15	YNL078W	60.400	32.494	120.085
15	YNL077W	60.400	32.494	120.085
15	YNL076W	60.400	32.494	120.085
15	YNL075W	60.400	32.494	120.085
15	YNL073W	60.400	32.494	120.085
15	YNL072W	60.400	32.494	120.085
15	YNL071W	60.400	32.494	120.085
15	YNL070W	60.400	32.494	120.085
15	YNL067W-A	60.400	32.494	120.085
15	YNL067W-B	60.400	32.494	120.085
15	YNL067W	60.400	32.494	120.085
15	YNL066W	60.400	32.494	120.085
15	YNL065W	60.400	32.494	120.085
15	YNL063W	60.400	32.494	120.085
15	YNL061W	60.400	32.494	120.085
15	YNL057W	60.400	32.494	120.085
15	YNL056W	60.400	32.494	120.085
15	YNL054W-A	60.400	32.494	120.085
15	YNL054W-B	60.400	32.494	120.085
15	YNL054W	60.400	32.494	120.085
15	YNL053W	60.400	32.494	120.085
15	YNL052W	60.400	32.494	120.085
15	YNL051W	60.400	32.494	120.085
15	YNL048W	60.400	32.494	120.085
15	YNL046W	60.400	32.494	120.085
15	YNL045W	60.400	32.494	120.085
15	YNL044W	60.400	32.494	120.085
15	tP(UGG)N1	60.400	32.494	120.085
15	YNL042W-B	60.400	32.494	120.085
15	YNL042W	60.400	32.494	120.085
15	YNL040W	60.400	32.494	120.085
15	YNL039W	60.400	32.494	120.085
15	YNL038W	60.400	32.494	120.085
15	YNL036W	60.400	32.494	120.085
15	tP(UGG)N2	60.400	32.494	120.085
15	YNL034W	60.400	32.494	120.085
15	YNL033W	60.400	32.494	120.085
15	YNL032W	60.400	32.494	120.085
15	YNL030W	60.400	32.494	120.085
15	YNL028W	60.400	32.494	120.085
15	YNL027W	60.400	32.494	120.085
15	YNL026W	60.400	32.494	120.085
15	NME1	60.400	32.494	120.085
15	snR66	60.400	32.494	120.085
15	YNL021W	60.400	32.494	120.085
15	tI(AAU)N2	60.400	32.494	120.085
15	YNL016W	60.400	32.494	120.085
15	YNL015W	60.400	32.494	120.085
15	YNL014W	60.400	32.494	120.085
15	YNL012W	60.400	32.494	120.085
15	YNL010W	60.400	32.494	120.085
15	YNL009W	60.400	32.494	120.085
15	YNL006W	60.400	32.494	120.085
15	YNL004W	60.400	32.494	120.085
15	YNL001W	60.400	32.494	120.085
15	YNR001W-A	60.400	32.494	120.085
15	tN(GUU)N2	60.400	32.494	120.085
15	YNR003W-A	60.400	32.494	120.085
15	YNR004W	60.400	32.494	120.085
15	YNR006W	60.400	32.494	120.085
15	YNR008W	60.400	32.494	120.085
15	YNR009W	60.400	32.494	120.085
15	YNR010W	60.400	32.494	120.085
15	YNR012W	60.400	32.494	120.085
15	YNR014W	60.400	32.494	120.085
15	YNR015W	60.400	32.494	120.085
15	YNR017W	60.400	32.494	120.085
15	YNR018W	60.400	32.494	120.085
15	YNR019W	60.400	32.494	120.085
15	YNR021W	60.400	32.494	120.085
15	YNR023W	60.400	32.494	120.085
15	YNR024W	60.400	32.494	120.085
15	YNR027W	60.400	32.494	120.085
15	YNR028W	60.400	32.494	120.085
15	YNR030W	60.400	32.494	120.085
15	YNR032W	60.400	32.494	120.085
15	YNR033W	60.400	32.494	120.085
15	YNR034W	60.400	32.494	120.085
15	YNR034W-A	60.400	32.494	120.085
15	YNR038W	60.400	32.494	120.085
15	YNR040W	60.400	32.494	120.085
15	YNR042W	60.400	32.494	120.085
15	YNR043W	60.400	32.494	120.085
15	YNR044W	60.400	32.494	120.085
15	YNR045W	60.400	32.494	120.085
15	YNR046W	60.400	32.494	120.085
15	YNR047W	60.400	32.494	120.085
15	YNR048W	60.400	32.494	120.085
15	snR49	60.400	32.494	120.085
15	YNR058W	60.400	32.494	120.085
15	YNR059W	60.400	32.494	120.085
15	YNR060W	60.400	32.494	120.085
15	YNR063W	60.400	32.494	120.085
15	YNR070W	60.400	32.494	120.085
15	YNR072W	60.400	32.494	120.085
15	YNR075W	60.400	32.494	120.085
15	YNR076W	60.400	32.494	120.085
15	YOL166W-A	60.400	32.494	120.085
15	YOL164W-A	60.400	32.494	120.085
15	YOL164W	60.400	32.494	120.085
15	YOL163W	60.400	32.494	120.085
15	YOL162W	60.400	32.494	120.085
15	YOL160W	60.400	32.494	120.085
15	YOL156W	60.400	32.494	120.085
15	YOL155W-A	60.400	32.494	120.085
15	YOL154W	60.400	32.494	120.085
15	YOL152W	60.400	32.494	120.085
15	YOL151W	60.400	32.494	120.085
15	YOL149W	60.400	32.494	120.085
15	YOL146W	60.400	32.494	120.085
15	YOL144W	60.400	32.494	120.085
15	YOL142W	60.400	32.494	120.085
15	YOL141W	60.400	32.494	120.085
15	YOL140W	60.400	32.494	120.085
15	YOL137W	60.400	32.494	120.085
15	YOL133W	60.400	32.494	120.085
15	YOL132W	60.400	32.494	120.085
15	YOL131W	60.400	32.494	120.085
15	YOL130W	60.400	32.494	120.085
15	YOL129W	60.400	32.494	120.085
15	YOL127W	60.400	32.494	120.085
15	YOL125W	60.400	32.494	120.085
15	YOL123W	60.400	32.494	120.085
15	YOL117W	60.400	32.494	120.085
15	YOL116W	60.400	32.494	120.085
15	YOL115W	60.400	32.494	120.085
15	YOL113W	60.400	32.494	120.085
15	YOL112W	60.400	32.494	120.085
15	YOL110W	60.400	32.494	120.085
15	YOL109W	60.400	32.494	120.085
15	YOL107W	60.400	32.494	120.085
15	YOL106W	60.400	32.494	120.085
15	tT(AGU)O1	60.400	32.494	120.085
15	YOL103W-B	60.400	32.494	120.085
15	YOL103W-A	60.400	32.494	120.085
15	YOL103W	60.400	32.494	120.085
15	YOL100W	60.400	32.494	120.085
15	YOL097W-A	60.400	32.494	120.085
15	YOL093W	60.400	32.494	120.085
15	YOL092W	60.400	32.494	120.085
15	YOL091W	60.400	32.494	120.085
15	YOL090W	60.400	32.494	120.085
15	YOL086W-A	60.400	32.494	120.085
15	YOL085W-A	60.400	32.494	120.085
15	YOL084W	60.400	32.494	120.085
15	YOL083W	60.400	32.494	120.085
15	YOL082W	60.400	32.494	120.085
15	YOL081W	60.400	32.494	120.085
15	YOL079W	60.400	32.494	120.085
15	YOL078W	60.400	32.494	120.085
15	YOL077W-A	60.400	32.494	120.085
15	YOL076W	60.400	32.494	120.085
15	YOL072W	60.400	32.494	120.085
15	YOL071W	60.400	32.494	120.085
15	YOL069W	60.400	32.494	120.085
15	YOL061W	60.400	32.494	120.085
15	YOL059W	60.400	32.494	120.085
15	YOL058W	60.400	32.494	120.085
15	YOL057W	60.400	32.494	120.085
15	YOL056W	60.400	32.494	120.085
15	tN(GUU)O1	60.400	32.494	120.085
15	YOL054W	60.400	32.494	120.085
15	YOL053W	60.400	32.494	120.085
15	snR81	60.400	32.494	120.085
15	YOL051W	60.400	32.494	120.085
15	YOL049W	60.400	32.494	120.085
15	YOL045W	60.400	32.494	120.085
15	YOL044W	60.400	32.494	120.085
15	YOL042W	60.400	32.494	120.085
15	YOL039W	60.400	32.494	120.085
15	YOL038W	60.400	32.494	120.085
15	YOL036W	60.400	32.494	120.085
15	snR50	60.400	32.494	120.085
15	YOL034W	60.400	32.494	120.085
15	YOL033W	60.400	32.494	120.085
15	YOL032W	60.400	32.494	120.085
15	YOL030W	60.400	32.494	120.085
15	tS(GCU)O	60.400	32.494	120.085
15	YOL025W	60.400	32.494	120.085
15	YOL024W	60.400	32.494	120.085
15	YOL023W	60.400	32.494	120.085
15	tG(GCC)O2	60.400	32.494	120.085
15	YOL020W	60.400	32.494	120.085
15	tY(GUA)O	60.400	32.494	120.085
15	YOL019W-A	60.400	32.494	120.085
15	YOL019W	60.400	32.494	120.085
15	YOL017W	60.400	32.494	120.085
15	YOL015W	60.400	32.494	120.085
15	YOL014W	60.400	32.494	120.085
15	YOL013W-B	60.400	32.494	120.085
15	YOL013W-A	60.400	32.494	120.085
15	tP(UGG)O1	60.400	32.494	120.085
15	YOL011W	60.400	32.494	120.085
15	YOL010W	60.400	32.494	120.085
15	YOL008W	60.400	32.494	120.085
15	YOL004W	60.400	32.494	120.085
15	YOL001W	60.400	32.494	120.085
15	YOR001W	60.400	32.494	120.085
15	YOR002W	60.400	32.494	120.085
15	YOR003W	60.400	32.494	120.085
15	YOR004W	60.400	32.494	120.085
15	YOR008W-B	60.400	32.494	120.085
15	YOR009W	60.400	32.494	120.085
15	YOR011W	60.400	32.494	120.085
15	YOR011W-A	60.400	32.494	120.085
15	YOR012W	60.400	32.494	120.085
15	YOR013W	60.400	32.494	120.085
15	YOR014W	60.400	32.494	120.085
15	YOR015W	60.400	32.494	120.085
15	YOR017W	60.400	32.494	120.085
15	YOR018W	60.400	32.494	120.085
15	YOR019W	60.400	32.494	120.085
15	YOR020W-A	60.400	32.494	120.085
15	YOR024W	60.400	32.494	120.085
15	YOR025W	60.400	32.494	120.085
15	YOR026W	60.400	32.494	120.085
15	YOR027W	60.400	32.494	120.085
15	YOR029W	60.400	32.494	120.085
15	YOR030W	60.400	32.494	120.085
15	YOR031W	60.400	32.494	120.085
15	YOR032W-A	60.400	32.494	120.085
15	YOR036W	60.400	32.494	120.085
15	YOR037W	60.400	32.494	120.085
15	YOR039W	60.400	32.494	120.085
15	YOR040W	60.400	32.494	120.085
15	YOR042W	60.400	32.494	120.085
15	YOR043W	60.400	32.494	120.085
15	YOR044W	60.400	32.494	120.085
15	YOR045W	60.400	32.494	120.085
15	YOR053W	60.400	32.494	120.085
15	YOR055W	60.400	32.494	120.085
15	YOR057W	60.400	32.494	120.085
15	tK(UUU)O	60.400	32.494	120.085
15	YOR061W	60.400	32.494	120.085
15	YOR063W	60.400	32.494	120.085
15	YOR065W	60.400	32.494	120.085
15	YOR066W	60.400	32.494	120.085
15	YOR069W	60.400	32.494	120.085
15	YOR072W	60.400	32.494	120.085
15	YOR072W-A	60.400	32.494	120.085
15	tP(UGG)O2	60.400	32.494	120.085
15	YOR072W-B	60.400	32.494	120.085
15	YOR073W	60.400	32.494	120.085
15	YOR073W-A	60.400	32.494	120.085
15	YOR075W	60.400	32.494	120.085
15	YOR077W	60.400	32.494	120.085
15	YOR078W	60.400	32.494	120.085
15	YOR080W	60.400	32.494	120.085
15	YOR083W	60.400	32.494	120.085
15	YOR084W	60.400	32.494	120.085
15	YOR085W	60.400	32.494	120.085
15	tN(GUU)O2	60.400	32.494	120.085
15	YOR087W	60.400	32.494	120.085
15	YOR091W	60.400	32.494	120.085
15	YOR092W	60.400	32.494	120.085
15	YOR094W	60.400	32.494	120.085
15	YOR096W	60.400	32.494	120.085
15	YOR099W	60.400	32.494	120.085
15	YOR101W	60.400	32.494	120.085
15	YOR102W	60.400	32.494	120.085
15	YOR104W	60.400	32.494	120.085
15	YOR105W	60.400	32.494	120.085
15	YOR106W	60.400	32.494	120.085
15	YOR107W	60.400	32.494	120.085
15	YOR108W	60.400	32.494	120.085
15	YOR109W	60.400	32.494	120.085
15	YOR110W	60.400	32.494	120.085
15	YOR111W	60.400	32.494	120.085
15	YOR112W	60.400	32.494	120.085
15	YOR113W	60.400	32.494	120.085
15	YOR114W	60.400	32.494	120.085
15	YOR117W	60.400	32.494	120.085
15	YOR118W	60.400	32.494	120.085
15	YOR120W	60.400	32.494	120.085
15	YOR127W	60.400	32.494	120.085
15	tD(GUC)O	60.400	32.494	120.085
15	YOR132W	60.400	32.494	120.085
15	YOR133W	60.400	32.494	120.085
15	YOR134W	60.400	32.494	120.085
15	YOR136W	60.400	32.494	120.085
15	YOR140W	60.400	32.494	120.085
15	YOR142W	60.400	32.494	120.085
15	YOR142W-B	60.400	32.494	120.085
15	YOR142W-A	60.400	32.494	120.085
15	YOR146W	60.400	32.494	120.085
15	YOR147W	60.400	32.494	120.085
15	YOR150W	60.400	32.494	120.085
15	YOR153W	60.400	32.494	120.085
15	YOR154W	60.400	32.494	120.085
15	YOR158W	60.400	32.494	120.085
15	YOR160W	60.400	32.494	120.085
15	YOR161W-A	60.400	32.494	120.085
15	YOR161W-B	60.400	32.494	120.085
15	YOR163W	60.400	32.494	120.085
15	YOR165W	60.400	32.494	120.085
15	YOR168W	60.400	32.494	120.085
15	YOR170W	60.400	32.494	120.085
15	YOR172W	60.400	32.494	120.085
15	YOR173W	60.400	32.494	120.085
15	YOR174W	60.400	32.494	120.085
15	YOR176W	60.400	32.494	120.085
15	YOR181W	60.400	32.494	120.085
15	YOR183W	60.400	32.494	120.085
15	YOR184W	60.400	32.494	120.085
15	YOR186W	60.400	32.494	120.085
15	YOR187W	60.400	32.494	120.085
15	YOR188W	60.400	32.494	120.085
15	YOR189W	60.400	32.494	120.085
15	YOR190W	60.400	32.494	120.085
15	YOR191W	60.400	32.494	120.085
15	tM(CAU)O1	60.400	32.494	120.085
15	YOR193W	60.400	32.494	120.085
15	YOR195W	60.400	32.494	120.085
15	YOR197W	60.400	32.494	120.085
15	YOR199W	60.400	32.494	120.085
15	YOR200W	60.400	32.494	120.085
15	YOR202W	60.400	32.494	120.085
15	YOR203W	60.400	32.494	120.085
15	YOR204W	60.400	32.494	120.085
15	YOR206W	60.400	32.494	120.085
15	YOR208W	60.400	32.494	120.085
15	YOR210W	60.400	32.494	120.085
15	YOR212W	60.400	32.494	120.085
15	YOR217W	60.400	32.494	120.085
15	YOR220W	60.400	32.494	120.085
15	YOR222W	60.400	32.494	120.085
15	YOR223W	60.400	32.494	120.085
15	YOR225W	60.400	32.494	120.085
15	YOR227W	60.400	32.494	120.085
15	YOR229W	60.400	32.494	120.085
15	YOR230W	60.400	32.494	120.085
15	YOR231W	60.400	32.494	120.085
15	YOR232W	60.400	32.494	120.085
15	YOR233W	60.400	32.494	120.085
15	YOR235W	60.400	32.494	120.085
15	snR17a	60.400	32.494	120.085
15	YOR236W	60.400	32.494	120.085
15	YOR237W	60.400	32.494	120.085
15	YOR238W	60.400	32.494	120.085
15	YOR239W	60.400	32.494	120.085
15	YOR241W	60.400	32.494	120.085
15	YOR244W	60.400	32.494	120.085
15	YOR247W	60.400	32.494	120.085
15	YOR248W	60.400	32.494	120.085
15	YOR252W	60.400	32.494	120.085
15	YOR253W	60.400	32.494	120.085
15	YOR255W	60.400	32.494	120.085
15	YOR257W	60.400	32.494	120.085
15	YOR258W	60.400	32.494	120.085
15	YOR260W	60.400	32.494	120.085
15	YOR262W	60.400	32.494	120.085
15	YOR264W	60.400	32.494	120.085
15	YOR265W	60.400	32.494	120.085
15	YOR266W	60.400	32.494	120.085
15	YOR269W	60.400	32.494	120.085
15	snR8	60.400	32.494	120.085
15	YOR272W	60.400	32.494	120.085
15	YOR274W	60.400	32.494	120.085
15	YOR276W	60.400	32.494	120.085
15	snR5	60.400	32.494	120.085
15	YOR278W	60.400	32.494	120.085
15	YOR282W	60.400	32.494	120.085
15	YOR283W	60.400	32.494	120.085
15	YOR284W	60.400	32.494	120.085
15	YOR285W	60.400	32.494	120.085
15	YOR286W	60.400	32.494	120.085
15	YOR289W	60.400	32.494	120.085
15	YOR291W	60.400	32.494	120.085
15	YOR293W	60.400	32.494	120.085
15	YOR294W	60.400	32.494	120.085
15	YOR295W	60.400	32.494	120.085
15	YOR296W	60.400	32.494	120.085
15	YOR298W	60.400	32.494	120.085
15	YOR299W	60.400	32.494	120.085
15	YOR300W	60.400	32.494	120.085
15	YOR301W	60.400	32.494	120.085
15	YOR302W	60.400	32.494	120.085
15	YOR303W	60.400	32.494	120.085
15	YOR304W	60.400	32.494	120.085
15	YOR305W	60.400	32.494	120.085
15	YOR314W	60.400	32.494	120.085
15	YOR314W-A	60.400	32.494	120.085
15	YOR315W	60.400	32.494	120.085
15	YOR317W	60.400	32.494	120.085
15	YOR319W	60.400	32.494	120.085
15	YOR321W	60.400	32.494	120.085
15	YOR325W	59.368	32.022	121.472
15	YOR326W	58.917	31.831	122.141
15	YOR328W	57.543	32.429	123.462
15	YOR329W-A	57.512	36.504	120.804
15	YOR332W	55.430	37.926	121.599
15	YOR334W	54.758	38.025	122.101
15	YOR335W-A	53.646	38.196	123.131
15	YOR336W	53.148	38.500	124.172
15	YOR337W	54.750	39.305	125.357
15	YOR338W	56.653	39.836	125.691
15	YOR341W	57.692	40.276	126.306
15	YOR343W-B	50.536	40.314	127.364
15	YOR343W-A	50.536	40.314	127.364
15	tM(CAU)O2	46.840	41.857	125.892
15	tP(UGG)O3	44.560	44.262	124.692
15	YOR346W	44.437	44.540	124.634
15	YOR349W	45.147	48.810	124.668
15	YOR352W	51.014	48.904	124.389
15	YOR355W	58.118	49.088	123.309
15	YOR356W	59.867	49.281	122.883
15	YOR358W	62.445	49.460	122.091
15	YOR359W	63.292	49.490	121.785
15	YOR364W	69.873	49.130	120.771
15	YOR366W	69.878	49.004	121.865
15	YOR367W	69.823	48.988	122.779
15	YOR368W	69.823	48.988	122.779
15	YOR373W	73.326	52.988	125.695
15	YOR374W	75.039	54.401	125.230
15	YOR376W	77.185	55.328	123.402
15	YOR376W-A	78.184	55.392	121.997
15	YOR377W	78.556	55.394	121.356
15	YOR378W	78.831	55.475	120.043
15	YOR380W	78.616	55.519	119.933
15	YOR381W	75.652	55.872	121.101
15	YOR381W-A	74.067	56.014	121.979
15	YOR382W	72.501	56.126	122.890
15	YOR384W	70.953	56.208	123.837
15	YOR385W	68.289	56.271	125.570
15	YOR386W	67.541	56.224	126.047
15	YOR389W	61.823	53.766	128.760
15	YOR390W	60.453	52.654	129.179
15	YOR392W	58.713	51.327	129.761
15	YOR393W	58.008	50.820	130.014
15	YOR394W	55.861	49.377	130.842
15	YOR396W	54.770	48.701	131.294
15	YPL283W-B	54.770	48.701	131.294
16	YPL283W-A	160.401	90.139	124.233
16	YPL280W	154.828	87.944	121.674
16	YPL276W	152.221	83.670	121.466
16	YPL275W	151.973	83.352	121.420
16	YPL274W	149.272	81.266	120.506
16	YPL273W	147.017	80.634	119.409
16	YPL271W	144.367	78.812	118.126
16	YPL270W	144.531	79.080	118.195
16	YPL269W	143.851	76.804	117.987
16	YPL268W	143.952	75.102	118.155
16	YPL267W	144.648	72.781	118.657
16	YPL266W	145.016	72.132	118.879
16	YPL265W	145.955	71.020	119.408
16	YPL262W	149.490	69.095	121.253
16	YPL260W	150.107	68.467	121.651
16	YPL257W-B	146.985	65.592	120.970
16	YPL257W-A	146.985	65.592	120.970
16	YPL257W	147.059	64.827	121.439
16	YPL255W	150.104	65.381	122.848
16	YPL254W	150.394	65.475	122.890
16	YPL251W	149.646	65.718	121.565
16	YPL250W-A	148.468	65.719	120.419
16	YPL245W	150.677	65.788	120.005
16	YPL243W	151.897	65.710	120.921
16	YPL239W	147.175	64.770	123.327
16	YPL237W	146.867	64.766	123.771
16	YPL235W	146.798	65.006	125.834
16	YPL233W	147.702	65.440	128.070
16	YPL232W	147.789	65.489	128.397
16	YPL231W	147.822	65.575	129.503
16	YPL230W	144.876	64.790	130.836
16	YPL229W	142.762	64.061	130.667
16	YPL228W	142.355	63.897	130.608
16	YPL226W	139.647	62.579	129.960
16	YPL225W	136.290	60.173	128.436
16	YPL222W	134.832	57.715	127.978
16	YPL221W	134.642	55.541	128.375
16	YPL220W	134.942	53.943	128.976
16	YPL219W	135.338	52.793	129.365
16	YPL218W	136.059	51.410	129.643
16	YPL216W	138.487	48.919	129.268
16	YPL215W	140.992	47.592	128.074
16	YPL213W	143.618	46.817	126.077
16	YPL211W	144.796	46.731	124.840
16	YPL208W	146.831	47.199	121.657
16	YPL207W	147.076	47.604	120.313
16	YPL204W	145.959	48.911	117.565
16	YPL203W	144.772	49.652	116.462
16	YPL200W	141.490	51.432	113.892
16	YPL198W	139.747	52.261	112.701
16	snR59	139.747	52.261	112.701
16	YPL196W	138.305	52.896	111.792
16	YPL195W	137.576	53.208	111.345
16	YPL194W	135.743	53.975	110.240
16	YPL193W	134.265	54.578	109.367
16	YPL189W	128.482	57.592	105.811
16	YPL188W	127.809	58.444	105.230
16	YPL187W	126.851	60.506	104.117
16	YPL185W	126.646	61.299	103.760
16	YPL183W-A	126.762	64.708	102.664
16	YPL181W	128.104	66.971	102.494
16	YPL180W	129.723	68.377	102.733
16	YPL179W	131.967	69.735	103.211
16	YPL178W	135.166	70.921	104.026
16	YPL175W	139.492	71.239	105.199
16	YPL173W	138.957	70.115	104.684
16	YPL170W	135.939	68.121	103.225
16	YPL168W	133.458	66.515	102.040
16	YPL166W	129.778	64.025	100.349
16	YPL160W	129.886	61.149	102.357
16	YPL157W	135.099	61.226	104.420
16	YPL152W-A	136.103	63.945	102.946
16	YPL152W	135.728	64.095	102.779
16	YPL150W	133.931	64.597	102.381
16	YPL149W	133.025	64.493	102.845
16	YPL147W	132.688	64.069	103.735
16	YPL144W	132.572	62.095	107.095
16	YPL143W	132.085	62.189	106.637
16	YPL136W	134.725	65.901	101.330
16	YPL135W	136.451	66.206	101.430
16	YPL132W	139.843	66.186	101.976
16	YPL131W	141.094	65.962	102.300
16	YPL130W	141.509	65.861	102.422
16	YPL129W	142.334	65.620	102.688
16	YPL126W	146.627	64.095	104.622
16	YPL125W	148.423	63.365	105.759
16	YPL124W	150.807	62.302	107.557
16	YPL120W	155.170	60.294	109.935
16	YPL118W	158.615	58.798	110.841
16	YPL116W	160.431	58.527	110.477
16	YPL114W	162.465	59.912	107.528
16	YPL111W	163.059	61.813	104.997
16	YPL108W	162.501	66.195	101.849
16	YPL107W	162.354	66.544	101.149
16	YPL104W	162.026	65.647	96.677
16	YPL101W	162.579	65.683	94.231
16	YPL100W	162.830	66.012	93.930
16	YPL097W	163.860	67.702	93.555
16	YPL096W	164.584	69.234	93.641
16	YPL093W	164.557	71.832	93.783
16	YPL092W	163.209	73.338	93.842
16	YPL091W	161.310	74.304	93.831
16	YPL088W	158.025	75.549	92.564
16	YPL087W	157.454	75.680	91.887
16	YPL085W	156.617	75.644	89.279
16	YPL084W	158.294	75.255	85.968
16	YPL081W	164.107	73.772	81.244
16	YPL079W	165.415	73.312	79.906
16	YPL076W	165.872	73.250	78.887
16	YPL075W	165.489	73.514	78.570
16	YPL074W	163.532	74.549	78.705
16	YPL072W	162.154	75.657	78.990
16	YPL070W	162.143	76.034	79.026
16	YPL066W	165.290	77.066	78.662
16	YPL065W	165.883	77.323	78.528
16	YPL063W	166.752	78.050	78.202
16	YPL062W	167.198	79.061	77.800
16	YPL061W	167.254	80.005	77.447
16	YPL060W	166.959	81.514	76.910
16	YPL059W	168.634	85.413	72.010
16	YPL054W	170.580	84.916	63.654
16	YPL052W	169.737	84.885	61.167
16	YPL051W	169.355	84.915	60.400
16	YPL048W	167.012	85.288	57.332
16	YPL047W	166.012	85.496	56.442
16	YPL045W	165.018	85.675	55.539
16	YPL043W	163.447	85.867	53.949
16	YPL039W	158.234	84.992	46.842
16	YPL038W-A	157.804	84.672	46.158
16	YPL038W	157.595	84.494	45.821
16	YPL036W	156.992	83.884	44.830
16	YPL034W	155.396	81.624	41.957
16	YPL030W	153.447	80.450	36.667
16	YPL029W	152.968	80.735	35.000
16	YPL028W	152.060	81.136	33.472
16	YPL027W	151.326	81.377	32.897
16	YPL024W	148.672	82.016	32.620
16	YPL022W	146.221	82.541	33.278
16	YPL021W	143.122	83.707	33.505
16	YPL018W	139.701	86.114	32.401
16	YPL016W	137.497	87.441	32.274
16	YPL014W	132.848	89.693	32.807
16	YPL012W	131.951	90.199	32.328
16	YPL010W	131.334	91.036	28.759
16	YPL008W	131.612	91.782	26.196
16	YPL006W	131.911	94.636	23.935
16	YPL005W	132.317	96.025	23.520
16	YPL003W	134.095	96.102	23.059
16	YPL001W	135.690	95.104	22.885
16	YPR001W	136.352	94.577	22.867
16	YPR002W	137.302	93.640	23.067
16	tG(GCC)P1	136.221	89.761	29.402
16	YPR008W	136.942	89.155	29.568
16	YPR009W	139.454	87.511	29.526
16	tK(CUU)P	143.127	84.752	30.613
